Date,open,high,low,close,adj_close,volume
2002-07-01,16.900000,16.900000,15.500000,15.900000,7.518867,18225
2002-07-02,15.900000,16.000000,15.500000,15.900000,7.518867,22353
2002-07-03,15.900000,16.299999,15.500000,15.700000,7.424288,17425
2002-07-04,16.200001,16.200001,15.700000,15.900000,7.518867,13150
2002-07-05,16.000000,16.400000,15.700000,15.900000,7.518867,30156
2002-07-08,16.400000,16.400000,15.500000,15.700000,7.424288,24780
2002-07-09,15.800000,15.900000,14.900000,15.000000,7.093271,22931
2002-07-10,15.100000,16.000000,14.700000,15.700000,7.424288,13018
2002-07-11,15.600000,15.600000,15.000000,15.000000,7.093271,11401
2002-07-12,15.000000,15.500000,15.000000,15.100000,7.140561,5104
2002-07-15,15.300000,15.300000,14.500000,14.500000,6.856830,5525
2002-07-16,14.900000,14.900000,14.300000,14.400000,6.809540,6750
2002-07-17,14.800000,14.800000,13.100000,13.200000,6.242078,20717
2002-07-18,13.600000,13.900000,13.400000,13.500000,6.383943,8964
2002-07-19,13.600000,14.000000,13.500000,13.700000,6.478520,2540
2002-07-22,14.900000,14.900000,12.800000,13.300000,6.289367,1673
2002-07-23,12.000000,13.400000,12.000000,12.800000,6.052925,8475
2002-07-24,13.800000,14.000000,13.200000,13.800000,6.525810,10350
2002-07-25,14.800000,14.800000,12.600000,13.300000,6.289367,5428
2002-07-26,12.400000,13.500000,12.400000,13.100000,6.194789,8001
2002-07-29,12.800000,13.500000,11.000000,11.300000,5.343598,23353
2002-07-30,11.900000,12.500000,11.300000,11.600000,5.485463,14421
2002-07-31,11.700000,11.900000,11.000000,11.700000,5.532752,14025
2002-08-01,11.900000,12.300000,11.800000,11.800000,5.580040,3900
2002-08-02,12.200000,12.200000,11.500000,11.800000,5.580040,2821
2002-08-05,12.000000,12.000000,11.300000,11.500000,5.438173,3577
2002-08-06,12.100000,12.800000,12.000000,12.600000,5.958347,2850
2002-08-07,13.000000,13.400000,12.800000,13.200000,6.242078,8762
