Date,open,high,low,close,adj_close,volume
2006-04-28,130.000000,143.000000,111.000000,136.750000,117.301704,6678169
2006-05-02,157.000000,158.000000,143.600006,146.449997,125.622177,1112178
2006-05-03,145.550003,149.300003,138.050003,139.399994,119.574814,383205
2006-05-04,139.050003,142.750000,131.500000,132.949997,114.042122,320967
2006-05-05,137.000000,137.000000,124.550003,126.250000,108.294998,314377
2006-05-08,127.000000,134.899994,124.199997,131.149994,112.498123,258174
2006-05-09,131.750000,132.500000,129.899994,130.199997,111.683228,173772
2006-05-10,130.000000,136.500000,130.000000,131.000000,112.369469,128259
2006-05-11,125.000000,134.000000,125.000000,130.050003,111.554573,80532
2006-05-12,130.100006,132.300003,128.000000,129.449997,111.039886,140154
2006-05-15,131.850006,132.000000,127.000000,127.750000,109.581657,75405
2006-05-16,129.000000,129.449997,114.000000,128.149994,109.924767,91652
2006-05-17,129.949997,130.899994,127.000000,127.750000,109.581657,28950
2006-05-18,128.399994,129.949997,124.000000,125.849998,107.951874,104391
2006-05-19,125.849998,125.849998,115.000000,117.500000,100.789398,79146
2006-05-22,117.000000,119.750000,95.000000,115.150002,98.773613,73575
2006-05-23,106.000000,111.900002,102.150002,110.199997,94.527588,20142
2006-05-24,107.099998,112.000000,107.099998,110.250000,94.570480,17420
2006-05-25,109.000000,109.000000,105.099998,105.900002,90.839127,10378
2006-05-26,108.199997,112.000000,105.000000,110.150002,94.484703,27949
2006-05-29,112.000000,112.000000,105.250000,106.800003,91.611122,9451
2006-05-30,106.000000,115.000000,106.000000,110.199997,94.527588,30527
2006-05-31,106.500000,106.949997,95.000000,104.000000,89.209343,33113
2006-06-01,105.000000,106.699997,98.250000,100.750000,86.421547,14003
2006-06-02,99.000000,101.000000,88.000000,93.550003,80.245514,25089
2006-06-05,94.199997,95.000000,92.000000,93.099998,79.859528,11685
2006-06-06,96.000000,96.000000,85.000000,85.750000,73.554817,11652
2006-06-07,81.099998,87.800003,71.550003,72.750000,62.403656,23670
2006-06-08,65.000000,69.000000,58.599998,60.650002,52.024483,48643
2006-06-09,60.000000,72.400002,59.900002,69.099998,59.272747,20755
2006-06-12,70.000000,72.000000,64.000000,65.250000,55.970280,12530
2006-06-13,64.000000,64.000000,54.150002,59.900002,51.381153,45403
2006-06-14,63.000000,66.000000,54.099998,58.250000,49.965805,39589
2006-06-15,59.000000,68.500000,58.000000,64.400002,55.241173,43396
2006-06-16,68.000000,68.000000,63.000000,64.550003,55.369839,100340
2006-06-19,60.049999,67.000000,60.049999,65.900002,56.527840,26497
2006-06-20,66.000000,66.750000,63.099998,65.300003,56.013176,17242
2006-06-21,65.000000,69.900002,65.000000,68.949997,59.144073,19719
2006-06-22,69.500000,75.000000,69.449997,69.599998,59.701633,23048
2006-06-23,67.000000,69.800003,67.000000,69.050003,59.229866,7584
2006-06-26,64.000000,69.000000,63.150002,63.500000,54.469162,16931
2006-06-27,65.000000,65.000000,61.599998,63.349998,54.340492,3516
2006-06-28,61.400002,64.000000,61.400002,62.650002,53.740047,6134
2006-06-29,64.000000,64.500000,62.599998,63.099998,54.126053,5558
2006-06-30,65.849998,67.949997,63.599998,67.099998,57.557175,16004
2006-07-03,65.699997,67.599998,65.699997,66.550003,57.085396,2844
2006-07-04,64.199997,67.349998,64.199997,66.400002,56.956734,2441
2006-07-05,67.000000,68.000000,64.800003,65.550003,56.227619,5019
2006-07-06,60.200001,66.849998,60.200001,65.099998,55.841614,2244
2006-07-07,63.000000,66.199997,63.000000,64.099998,55.841614,5002
2006-07-10,64.800003,64.800003,61.049999,62.049999,54.055729,8096
2006-07-11,62.950001,62.950001,61.150002,61.950001,53.968613,2043
2006-07-12,60.500000,72.000000,60.500000,69.150002,60.241005,19627
2006-07-13,70.900002,70.900002,67.000000,68.400002,59.587627,11986
2006-07-14,64.250000,69.500000,64.250000,68.849998,59.979652,6926
2006-07-17,68.599998,75.400002,68.599998,72.400002,63.072289,32556
2006-07-18,72.650002,74.849998,68.150002,74.000000,64.466148,23131
2006-07-19,74.699997,75.000000,65.599998,67.349998,58.672894,25980
2006-07-20,70.500000,72.000000,67.500000,69.550003,60.589462,30767
2006-07-21,68.699997,69.650002,66.000000,67.599998,58.890690,15813
2006-07-24,65.199997,65.199997,62.000000,63.200001,55.057571,4920
2006-07-25,62.250000,64.250000,62.250000,63.349998,55.188240,4928
2006-07-26,63.250000,65.000000,62.299999,63.150002,55.014015,6648
2006-07-27,65.000000,65.000000,58.000000,64.050003,55.798061,7093
2006-07-28,63.000000,63.750000,61.000000,61.900002,53.925056,10600
2006-07-31,63.000000,65.000000,61.099998,61.349998,53.445915,18147
2006-08-01,61.349998,62.250000,60.250000,60.950001,53.097450,269262
2006-08-02,63.000000,64.000000,60.500000,60.599998,52.792538,19477
2006-08-03,62.700001,62.700001,60.299999,60.549999,52.748985,17395
2006-08-04,60.549999,61.000000,58.049999,58.900002,51.311558,13605
2006-08-07,58.599998,61.000000,58.599998,59.849998,52.139168,4871
2006-08-08,59.299999,61.000000,59.150002,59.700001,52.008492,7936
2006-08-09,59.900002,60.250000,59.200001,59.799999,52.095612,18638
2006-08-10,60.000000,66.000000,59.150002,63.250000,55.101128,63945
2006-08-11,64.699997,67.000000,63.000000,63.900002,55.667389,30520
2006-08-14,64.500000,71.699997,64.099998,69.150002,60.241005,81377
2006-08-16,70.000000,82.400002,70.000000,73.750000,64.248352,70230
2006-08-17,74.300003,76.500000,70.250000,71.199997,62.026878,40792
2006-08-18,71.750000,74.500000,70.300003,72.300003,62.985153,37441
2006-08-21,73.000000,74.900002,72.300003,73.949997,64.422577,13408
2006-08-22,73.300003,76.050003,72.199997,73.699997,64.204796,25416
2006-08-23,74.000000,74.500000,69.800003,70.099998,61.068600,15317
2006-08-24,74.000000,74.000000,69.099998,70.250000,61.199280,13320
2006-08-25,72.000000,72.449997,69.750000,70.500000,61.417076,7970
2006-08-28,73.800003,73.800003,70.050003,70.900002,61.765530,6065
2006-08-29,73.000000,73.000000,70.099998,70.449997,61.373505,6522
2006-08-30,70.000000,70.849998,68.099998,68.650002,59.805408,10780
2006-08-31,68.150002,70.500000,67.250000,67.800003,59.064934,4723
2006-09-01,68.199997,70.000000,66.800003,67.900002,59.152035,15143
2006-09-04,69.650002,70.000000,68.000000,68.250000,59.456944,8528
2006-09-05,68.949997,69.500000,68.000000,68.650002,59.805408,52197
2006-09-06,69.650002,77.500000,69.650002,74.050003,64.509705,115051
2006-09-07,75.000000,75.000000,70.199997,71.050003,61.896214,23735
2006-09-08,72.250000,72.599998,69.550003,70.099998,61.068600,87895
2006-09-11,76.400002,76.449997,66.349998,68.000000,59.239159,36263
2006-09-12,68.000000,72.900002,66.099998,71.500000,62.288235,50396
2006-09-13,73.000000,73.000000,70.500000,71.300003,62.114002,22425
2006-09-14,72.199997,72.800003,70.150002,70.849998,61.721966,10637
2006-09-15,71.000000,71.500000,68.750000,69.449997,60.502338,9732
2006-09-18,72.500000,72.500000,68.050003,69.000000,60.110321,10745
2006-09-19,69.199997,69.800003,67.000000,68.000000,59.239159,20427
2006-09-20,66.650002,68.750000,66.500000,67.650002,58.934250,11823
2006-09-21,69.900002,71.800003,68.150002,69.599998,60.633018,51220
2006-09-22,70.000000,70.000000,67.199997,67.550003,58.847130,13283
2006-09-25,68.199997,68.900002,66.699997,67.349998,58.672894,11215
2006-09-26,67.750000,68.500000,66.500000,66.949997,58.324432,20407
2006-09-27,67.349998,67.500000,65.349998,65.750000,57.279041,23610
2006-09-28,66.099998,66.750000,63.000000,63.650002,55.449596,38377
2006-09-29,65.000000,65.949997,64.000000,64.400002,56.102962,37397
2006-10-03,65.050003,65.849998,63.950001,64.349998,56.059410,17734
2006-10-04,65.250000,65.500000,64.400002,64.800003,56.451427,10100
2006-10-05,66.000000,68.500000,64.000000,65.949997,57.453262,30821
2006-10-06,67.900002,70.900002,67.099998,69.099998,60.197437,62343
2006-10-09,69.599998,72.500000,68.000000,69.900002,60.894367,34887
2006-10-10,71.800003,71.849998,70.000000,70.199997,61.155716,16121
