Date,open,high,low,close,adj_close,volume
2000-01-03,47.500000,48.500000,47.000000,48.500000,30.531958,20700
2000-01-04,50.000000,52.299999,48.000000,51.450001,32.389057,30200
2000-01-05,51.000000,51.900002,48.099998,48.349998,30.437532,32200
2000-01-06,49.450001,50.450001,48.000000,49.549999,31.192963,13400
2000-01-07,49.400002,51.000000,48.000000,49.150002,30.941151,11700
2000-01-10,48.799999,49.500000,46.299999,46.799999,29.461771,7500
2000-01-11,47.000000,47.250000,43.500000,44.250000,27.856478,17000
2000-01-12,45.650002,45.849998,43.250000,44.700001,28.139767,4800
2000-01-13,44.500000,45.000000,43.700001,43.700001,27.510244,3500
2000-01-14,42.500000,43.799999,42.500000,43.250000,27.226952,3300
2000-01-17,42.000000,44.099998,42.000000,43.250000,27.226952,4400
2000-01-18,42.150002,42.299999,41.099998,41.599998,26.188234,8600
2000-01-19,42.500000,44.900002,41.750000,42.950001,27.038094,7100
2000-01-20,43.950001,44.049999,42.200001,43.599998,27.447289,5300
2000-01-21,43.599998,43.599998,42.799999,43.299999,27.258427,2600
2000-01-24,42.250000,42.950001,42.099998,42.099998,26.502995,5100
2000-01-25,41.200001,42.000000,40.750000,40.900002,25.747572,7100
2000-01-26,null,null,null,null,null,null
2000-01-27,42.000000,43.000000,40.599998,43.000000,27.069572,3300
2000-01-28,42.250000,42.250000,41.150002,41.549999,26.156757,3000
2000-01-31,41.549999,42.400002,39.049999,39.549999,24.897705,4000
2000-02-01,40.000000,40.000000,39.500000,39.849998,25.086569,5100
2000-02-02,40.500000,42.200001,39.650002,41.500000,26.125282,6400
2000-02-03,41.950001,42.000000,39.150002,40.900002,25.747572,4600
2000-02-04,39.000000,41.500000,39.000000,41.099998,25.873472,4500
2000-02-07,41.799999,44.400002,41.799999,44.400002,27.950909,10600
2000-02-08,46.900002,46.950001,43.000000,44.299999,27.887953,10700
2000-02-09,46.000000,46.500000,43.299999,44.349998,27.919432,16600
2000-02-10,43.900002,45.000000,42.599998,44.400002,27.950909,9300
2000-02-11,46.000000,46.000000,43.500000,44.200001,27.825005,4800
2000-02-14,44.000000,44.250000,41.250000,42.000000,26.440044,7100
2000-02-15,40.250000,41.750000,39.500000,39.500000,24.866232,8300
2000-02-16,41.000000,41.400002,40.500000,40.750000,25.653133,1700
2000-02-17,41.450001,43.000000,41.400002,42.250000,26.597425,7100
2000-02-18,41.049999,41.049999,39.200001,40.000000,25.180996,3500
2000-02-21,40.000000,41.000000,39.700001,40.299999,25.369846,8000
2000-02-22,40.000000,41.650002,39.049999,41.099998,25.873472,10800
2000-02-23,43.400002,43.500000,40.500000,40.750000,25.653133,10000
2000-02-24,41.700001,41.700001,40.599998,41.250000,25.967903,9300
2000-02-25,43.200001,44.549999,42.900002,44.450001,27.982384,11200
2000-02-28,46.500000,48.049999,44.500000,48.049999,30.248671,18400
2000-02-29,51.799999,51.900002,46.500000,50.799999,31.979862,51800
2000-03-01,52.500000,54.900002,52.000000,54.900002,34.560917,17400
2000-03-02,59.299999,59.299999,59.299999,59.299999,37.330822,4300
2000-03-03,64.050003,64.050003,64.050003,64.050003,40.321064,3300
2000-03-06,69.199997,69.199997,69.199997,69.199997,43.563118,9700
2000-03-07,74.699997,74.750000,74.699997,74.750000,47.056992,17000
2000-03-08,80.750000,80.750000,80.750000,80.750000,50.834129,4900
2000-03-09,87.250000,87.250000,74.300003,74.300003,46.773701,106200
2000-03-10,70.000000,70.000000,68.400002,68.400002,43.059509,17400
2000-03-13,62.950001,62.950001,62.950001,62.950001,39.628593,4200
2000-03-14,57.950001,57.950001,57.950001,57.950001,36.480972,8800
2000-03-15,62.599998,62.599998,55.349998,62.400002,39.282352,32400
2000-03-16,62.599998,65.900002,57.450001,57.849998,36.418011,22450
2000-03-17,null,null,null,null,null,null
2000-03-20,null,null,null,null,null,null
2000-03-21,59.400002,60.750000,53.250000,53.250000,33.522202,6054
2000-03-22,54.900002,57.549999,52.000000,57.250000,36.040295,11650
2000-03-23,58.900002,58.900002,53.000000,54.400002,34.246155,6585
2000-03-24,53.000000,54.000000,50.750000,53.549999,33.711060,4450
2000-03-27,54.900002,57.549999,50.250000,55.950001,35.221920,10126
2000-03-28,56.000000,60.400002,54.349998,58.150002,36.606876,33405
2000-03-29,60.000000,62.799999,60.000000,62.750000,39.502689,13498
2000-03-30,62.750000,64.650002,57.750000,62.900002,39.597118,18075
2000-03-31,63.900002,66.949997,63.900002,66.050003,41.580124,22761
2000-04-03,66.500000,67.000000,61.000000,61.200001,38.526920,10053
2000-04-04,57.000000,58.000000,56.299999,56.299999,35.442257,10495
2000-04-05,55.000000,58.849998,52.599998,55.250000,34.781250,4700
2000-04-06,51.700001,55.950001,51.700001,54.250000,34.151733,6355
2000-04-07,56.500000,58.599998,56.500000,58.599998,36.890152,3825
2000-04-10,61.900002,63.299999,60.500000,62.650002,39.439732,10765
2000-04-11,59.000000,62.450001,58.299999,59.200001,37.267872,32305
2000-04-12,60.599998,60.599998,58.000000,58.799999,37.016071,29740
2000-04-13,56.099998,58.000000,54.099998,54.099998,34.057301,15176
2000-04-14,null,null,null,null,null,null
2000-04-17,51.000000,53.849998,50.000000,52.750000,33.207436,11660
2000-04-18,54.000000,55.000000,52.500000,53.900002,33.931389,9423
2000-04-19,54.000000,56.000000,50.599998,52.049999,34.766319,12001
2000-04-20,51.000000,52.000000,48.099998,51.549999,34.432335,6080
2000-04-21,null,null,null,null,null,null
2000-04-24,54.000000,55.000000,50.000000,50.549999,33.764408,5885
2000-04-25,47.150002,48.750000,46.650002,47.099998,31.460009,3410
2000-04-26,50.000000,50.849998,48.049999,50.849998,33.964783,3775
2000-04-27,51.299999,52.200001,50.000000,51.200001,34.198566,2850
2000-04-28,49.099998,49.549999,48.500000,49.000000,32.729103,2350
2000-05-01,null,null,null,null,null,null
2000-05-02,48.000000,48.000000,45.099998,45.299999,30.257721,4650
2000-05-03,47.799999,47.799999,41.750000,44.450001,29.689962,3225
2000-05-04,46.500000,47.000000,45.250000,45.900002,30.658480,5216
2000-05-05,46.000000,46.000000,45.000000,45.799999,30.591688,1400
2000-05-08,45.150002,45.950001,43.099998,43.250000,28.888439,2936
2000-05-09,43.900002,43.900002,39.799999,40.200001,26.851223,13259
2000-05-10,42.599998,43.250000,42.250000,43.000000,28.721451,3650
2000-05-11,42.349998,42.400002,42.150002,42.150002,28.153708,1400
2000-05-12,40.500000,41.250000,40.049999,40.450001,27.018204,850
2000-05-15,41.000000,41.000000,37.250000,38.799999,25.916094,3395
2000-05-16,38.099998,38.849998,35.700001,35.900002,23.979074,10900
2000-05-17,37.049999,37.500000,36.750000,36.900002,24.647018,1300
2000-05-18,35.599998,37.700001,35.599998,36.900002,24.647018,2635
2000-05-19,35.150002,36.400002,35.049999,35.549999,23.745296,1950
2000-05-22,36.000000,36.000000,34.750000,35.950001,24.012472,1750
2000-05-23,35.349998,36.000000,35.349998,35.900002,23.979074,2775
