Date,open,high,low,close,adj_close,volume
2003-03-12,7.750000,9.195000,7.750000,8.812500,3.498099,24669040
2003-03-13,8.700000,9.332500,8.700000,9.000000,3.572527,23553560
2003-03-14,null,null,null,null,null,null
2003-03-17,9.000000,9.000000,8.382500,8.550000,3.393900,3533080
2003-03-18,null,null,null,null,null,null
2003-03-19,8.700000,8.945000,8.635000,8.837500,3.508023,2137240
2003-03-20,8.790000,9.560000,8.750000,9.177500,3.642985,8665540
2003-03-21,9.150000,9.590000,9.150000,9.277500,3.682680,4546980
2003-03-24,9.750000,10.290000,9.575000,10.072500,3.998253,15818280
2003-03-25,10.020000,11.100000,9.840000,10.900000,4.326727,31668880
2003-03-26,10.940000,11.590000,10.850000,10.985000,4.360468,33125460
2003-03-27,11.002500,11.080000,10.250000,10.370000,4.116346,20628560
2003-03-28,10.250000,12.042500,10.250000,11.722500,4.653217,53603440
2003-03-31,11.400000,11.737500,10.850000,10.957500,4.349552,30536520
2003-04-01,11.200000,11.915000,11.047500,11.537500,4.579782,24699800
2003-04-02,11.695000,11.897500,11.525000,11.790000,4.680010,11719560
2003-04-03,11.905000,12.185000,11.750000,11.817500,4.690927,11939360
2003-04-04,11.805000,11.920000,11.650000,11.682500,4.637339,6654500
2003-04-07,11.750000,11.962500,11.717500,11.810000,4.687950,5479520
2003-04-08,11.750000,13.040000,11.750000,12.525000,4.971767,25894860
2003-04-09,12.552500,13.192500,12.552500,12.782500,5.073981,14023080
2003-04-10,12.900000,12.900000,12.100000,12.190000,4.838790,5010260
2003-04-11,12.225000,12.695000,12.050000,12.405000,4.924133,2732600
2003-04-14,null,null,null,null,null,null
2003-04-15,12.700000,13.750000,12.627500,12.807500,5.083905,5449060
2003-04-16,12.975000,13.100000,12.457500,12.597500,5.000545,3303560
2003-04-17,12.700000,12.750000,12.175000,12.302500,4.883445,4404860
2003-04-18,null,null,null,null,null,null
2003-04-21,12.500000,12.687500,12.212500,12.267500,4.869554,2083740
2003-04-22,12.335000,12.925000,12.010000,12.815000,5.086882,10753540
2003-04-23,12.985000,13.192500,12.700000,12.992500,5.157341,8406660
2003-04-24,13.150000,13.150000,12.757500,12.822500,5.089859,3004880
2003-04-25,12.882500,12.990000,12.400000,12.755000,5.063065,2550300
2003-04-28,12.800000,13.465000,12.575000,13.292500,5.276424,6320860
2003-04-29,13.350000,14.165000,13.350000,13.882500,5.510623,19040060
2003-04-30,13.775000,14.750000,13.750000,14.512500,5.760700,13973620
2003-05-01,null,null,null,null,null,null
2003-05-02,14.795000,15.070000,14.307500,14.480000,5.747799,17681420
2003-05-05,14.637500,14.790000,13.655000,13.932500,5.530471,9284660
2003-05-06,14.095000,14.685000,14.000000,14.410000,5.720012,9803840
2003-05-07,14.600000,14.785000,14.252500,14.330000,5.688256,8567560
2003-05-08,14.250000,14.470000,13.915000,13.992500,5.554287,5121320
2003-05-09,14.095000,14.285000,13.860000,14.087500,5.591997,6113440
2003-05-12,14.250000,14.700000,14.102500,14.452500,5.736884,7107040
2003-05-13,14.550000,14.685000,14.095000,14.180000,5.628715,5071980
2003-05-14,14.282500,14.440000,14.175000,14.270000,5.664441,3553000
2003-05-15,13.900000,15.997500,12.600000,15.835000,6.285664,27435860
2003-05-16,16.025000,16.735001,15.850000,16.082500,6.383907,20487660
2003-05-19,16.007500,16.334999,15.355000,15.552500,6.173525,8121920
2003-05-20,15.482500,16.750000,15.450000,16.577499,6.580396,17828120
2003-05-21,16.650000,16.985001,15.905000,16.040001,6.367039,10381920
2003-05-22,16.250000,16.750000,15.800000,16.555000,6.571465,16159880
2003-05-23,16.900000,18.450001,16.227501,18.067499,7.171847,34957540
2003-05-26,18.250000,18.837500,17.549999,18.497499,7.342536,14667880
2003-05-27,18.525000,18.735001,18.200001,18.327499,7.275054,8136280
2003-05-28,18.305000,19.200001,18.212500,18.395000,7.301848,12402840
2003-05-29,18.500000,18.817499,18.282499,18.379999,7.295893,5350060
2003-05-30,18.400000,19.299999,18.400000,18.709999,7.426886,9837160
2003-06-02,18.870001,19.322500,18.632500,18.895000,7.500323,6216900
