Date,open,high,low,close,adj_close,volume
2006-09-29,21.000000,21.799999,20.350000,21.000000,19.691643,45688
2006-10-03,22.000000,22.250000,21.150000,21.850000,20.488691,53271
2006-10-04,22.000000,22.700001,21.000000,21.200001,19.879185,38959
2006-10-05,21.750000,21.950001,21.250000,21.600000,20.254263,45629
2006-10-06,21.500000,23.799999,21.000000,23.150000,21.707697,170954
2006-10-09,24.000000,25.500000,22.799999,25.350000,23.770630,1018477
2006-10-10,25.850000,26.299999,24.250000,25.900000,24.286364,907496
2006-10-11,26.250000,27.200001,25.900000,26.549999,24.895866,1055304
2006-10-12,26.400000,27.049999,25.850000,26.750000,25.083406,611219
2006-10-13,27.000000,27.000000,25.450001,25.650000,24.051935,251338
2006-10-16,26.200001,26.200001,24.750000,25.299999,23.723743,195957
2006-10-17,25.150000,25.799999,24.299999,25.650000,24.051935,357797
2006-10-18,25.100000,26.000000,25.100000,25.750000,24.145708,408747
2006-10-19,25.850000,25.900000,24.750000,25.100000,23.536203,108515
2006-10-20,25.250000,26.000000,24.549999,25.000000,23.442434,381183
2006-10-23,25.200001,25.900000,24.950001,25.750000,24.145708,119273
2006-10-26,25.799999,25.799999,25.000000,25.049999,23.489319,126307
2006-10-27,25.400000,26.200001,25.100000,26.000000,24.380131,289454
2006-10-30,26.000000,26.200001,25.250000,25.650000,24.051935,140973
2006-10-31,25.500000,25.799999,24.400000,25.100000,23.536203,211726
2006-11-01,25.400000,25.450001,24.549999,25.100000,23.536203,137871
2006-11-02,24.549999,25.799999,24.549999,24.850000,23.301779,673426
2006-11-03,25.049999,25.100000,24.250000,24.549999,23.020472,73255
2006-11-06,24.549999,25.799999,24.400000,25.500000,23.911282,2180119
2006-11-07,26.400000,26.799999,25.750000,26.799999,25.130287,604808
2006-11-08,26.900000,27.350000,25.600000,26.299999,24.661440,288552
2006-11-09,26.500000,26.500000,25.600000,25.900000,24.286364,170421
2006-11-10,26.200001,26.400000,25.799999,26.100000,24.473904,183770
2006-11-13,26.400000,26.400000,25.799999,26.000000,24.380131,124866
2006-11-14,26.299999,26.299999,25.049999,25.299999,23.723743,93076
2006-11-15,25.350000,25.400000,24.549999,25.100000,23.536203,101108
2006-11-16,25.100000,25.299999,24.299999,24.450001,22.926701,91933
2006-11-17,24.500000,24.900000,24.150000,24.299999,22.786047,84641
2006-11-20,23.799999,24.400000,23.150000,23.950001,22.457851,59252
2006-11-21,24.200001,24.500000,23.600000,23.900000,22.410967,107133
2006-11-22,24.299999,24.500000,23.500000,23.900000,22.410967,97303
2006-11-23,23.500000,24.700001,23.500000,24.100000,22.598507,193048
2006-11-24,23.650000,25.299999,23.299999,23.500000,22.035889,390147
2006-11-27,24.200001,24.400000,23.350000,23.500000,22.035889,62020
2006-11-28,23.049999,23.500000,22.500000,23.200001,21.754578,70931
2006-11-29,23.400000,24.350000,23.200001,24.150000,22.645393,99971
2006-11-30,23.600000,24.450001,23.549999,23.549999,22.082771,35346
2006-12-01,23.950001,24.000000,23.200001,23.450001,21.989006,53983
2006-12-04,23.500000,23.799999,22.299999,23.450001,21.989006,44123
2006-12-05,24.000000,24.000000,23.049999,23.100000,21.660810,53012
2006-12-06,23.100000,23.100000,22.500000,22.549999,21.145073,34791
2006-12-07,21.750000,22.500000,21.700001,22.250000,20.863766,45260
2006-12-08,22.600000,23.000000,22.100000,22.600000,21.191961,63242
2006-12-11,22.049999,23.200001,21.750000,21.900000,20.535574,57934
2006-12-12,21.650000,22.900000,19.750000,20.049999,18.800829,71378
2006-12-13,20.000000,22.100000,19.000000,22.000000,20.629341,143719
2006-12-14,23.000000,23.750000,22.150000,22.850000,21.426386,234333
2006-12-15,22.600000,23.049999,22.500000,22.650000,21.238846,157129
2006-12-18,22.950001,23.000000,22.000000,22.150000,20.769997,25718
2006-12-19,22.299999,22.500000,21.549999,21.950001,20.582458,27358
2006-12-20,22.000000,22.000000,21.500000,21.600000,20.254263,25855
2006-12-21,20.299999,21.900000,19.600000,21.250000,19.926069,21018
2006-12-22,21.049999,21.700001,21.049999,21.150000,19.832298,34440
2006-12-26,22.000000,22.000000,20.700001,20.850000,19.550989,47126
2006-12-27,21.400000,22.950001,20.950001,22.750000,21.332615,755489
2006-12-28,22.950001,24.750000,22.100000,23.299999,21.848349,710611
2006-12-29,23.700001,23.700001,21.400000,21.799999,20.441803,306494
2007-01-02,21.950001,22.000000,21.549999,21.799999,20.441803,50970
2007-01-03,21.950001,22.000000,21.500000,21.600000,20.254263,96314
2007-01-04,21.900000,22.000000,21.600000,21.750000,20.394917,48148
2007-01-05,21.700001,22.000000,21.500000,21.600000,20.254263,75351
2007-01-08,21.600000,22.000000,21.500000,21.700001,20.348036,50623
2007-01-09,21.799999,22.000000,21.200001,21.500000,20.160492,78370
2007-01-10,22.000000,22.000000,21.000000,21.100000,19.785416,78591
2007-01-11,21.500000,21.750000,20.750000,20.900000,19.597876,97305
2007-01-12,20.900000,21.950001,20.700001,20.900000,19.597876,278873
2007-01-15,21.000000,21.100000,20.799999,20.950001,19.644762,76416
2007-01-16,21.000000,21.500000,20.850000,21.049999,19.738531,78126
2007-01-17,21.299999,21.799999,21.049999,21.250000,19.926069,95929
2007-01-18,21.600000,21.700001,21.250000,21.350000,20.019838,45790
2007-01-19,22.000000,22.000000,21.000000,21.150000,19.832298,55726
2007-01-22,21.200001,21.750000,21.200001,21.600000,20.254263,87797
2007-01-23,21.500000,22.900000,21.500000,21.650000,20.301146,147423
2007-01-24,21.900000,23.000000,21.900000,22.100000,20.723112,510736
2007-01-25,22.850000,23.000000,21.750000,21.900000,20.535574,100370
2007-01-29,23.400000,23.400000,22.000000,22.150000,20.769997,71556
2007-01-31,22.650000,22.650000,21.700001,21.799999,20.441803,57191
2007-02-01,21.650000,22.100000,21.200001,21.600000,20.254263,79804
