Date,open,high,low,close,adj_close,volume
2007-10-22,21.500000,23.075001,16.025000,17.500000,14.148182,863800
2007-10-23,18.525000,20.700001,18.525000,19.075001,15.421519,277414
2007-10-24,19.950001,19.950001,17.025000,17.025000,13.764159,106800
2007-10-25,17.575001,18.400000,16.549999,17.000000,13.743950,105600
2007-10-26,16.075001,17.750000,16.075001,17.000000,13.743950,34676
2007-10-29,16.750000,17.875000,16.500000,16.750000,13.541832,22600
2007-10-30,16.500000,16.900000,16.000000,16.275000,13.157809,10600
2007-10-31,16.000000,17.500000,15.525000,17.000000,13.743950,35600
2007-11-01,17.500000,17.500000,16.500000,16.875000,13.642891,59800
2007-11-02,16.875000,17.250000,16.549999,16.600000,13.420561,15400
2007-11-05,16.500000,17.500000,16.500000,17.100000,13.824796,22000
2007-11-06,17.475000,17.549999,16.750000,17.075001,13.804585,9756
2007-11-07,17.400000,18.000000,17.049999,18.000000,14.552417,8800
2007-11-08,17.000000,18.200001,17.000000,17.549999,14.188604,8200
2007-11-12,17.975000,18.700001,17.500000,18.500000,14.956651,10400
2007-11-13,18.049999,20.500000,18.049999,20.000000,16.169350,55400
2007-11-14,20.025000,21.000000,19.549999,19.549999,15.805542,36000
2007-11-15,21.000000,21.000000,18.150000,18.150000,14.673686,20182
2007-11-16,18.049999,21.000000,18.049999,19.500000,15.765118,27200
2007-11-19,20.450001,20.900000,18.125000,18.625000,15.057710,35234
2007-11-20,18.625000,21.500000,18.500000,21.500000,17.382050,41816
2007-11-21,21.500000,22.850000,20.150000,20.700001,16.735283,57178
2007-11-22,18.625000,21.100000,18.625000,19.475000,15.744905,43140
2007-11-23,19.500000,20.225000,19.299999,19.600000,15.845964,7200
2007-11-26,19.674999,21.200001,19.674999,20.000000,16.169350,5200
2007-11-27,19.000000,20.100000,19.000000,19.475000,15.744905,4000
2007-11-28,20.000000,20.000000,19.000000,19.000000,15.360883,3400
2007-11-29,19.650000,19.775000,18.625000,19.200001,15.522579,11860
2007-11-30,19.200001,19.600000,18.400000,19.150000,15.482153,21200
2007-12-03,19.000000,20.625000,18.549999,20.299999,16.411892,19922
2007-12-04,20.500000,21.250000,20.500000,21.150000,17.099089,14588
2007-12-05,21.975000,25.400000,21.900000,25.400000,20.535076,78400
2007-12-06,30.450001,30.500000,27.500000,30.500000,24.658260,122400
2007-12-07,32.375000,33.549999,32.375000,33.549999,27.124086,105600
2007-12-10,36.125000,36.924999,35.500000,36.924999,29.852663,28600
2007-12-11,40.549999,40.625000,40.549999,40.625000,32.843990,6800
2007-12-12,44.700001,44.700001,40.650002,44.700001,36.138500,21600
2007-12-13,44.224998,49.174999,40.250000,46.974998,37.977760,362000
2007-12-14,46.750000,48.825001,45.025002,45.549999,36.825699,120952
2007-12-17,45.000000,47.500000,43.275002,43.375000,35.067284,38600
2007-12-18,42.375000,43.200001,41.224998,41.224998,33.329075,4800
2007-12-19,39.325001,40.875000,39.174999,39.174999,31.671719,22400
2007-12-20,39.000000,39.000000,37.224998,37.224998,30.095201,11200
2007-12-24,35.525002,36.500000,35.375000,35.375000,28.599539,14600
2007-12-26,36.200001,36.200001,33.625000,33.825001,27.346416,67382
2007-12-27,33.750000,35.525002,32.500000,35.525002,28.720812,20600
2007-12-28,35.750000,37.299999,35.750000,37.299999,30.155840,4200
2007-12-31,39.150002,39.174999,37.849998,39.174999,31.671719,13800
2008-01-01,40.500000,41.150002,40.500000,41.075001,33.207809,18092
2008-01-02,40.500000,43.000000,39.075001,39.875000,32.237644,21936
2008-01-03,40.000000,40.500000,38.049999,39.049999,31.570660,16768
2008-01-04,40.000000,40.500000,38.025002,38.349998,31.004730,11474
2008-01-07,38.349998,40.275002,37.025002,37.625000,30.418592,10400
2008-01-08,37.500000,38.400002,35.750000,35.750000,28.902714,7810
2008-01-09,35.000000,35.000000,33.974998,33.974998,27.467682,4236
2008-01-10,33.950001,35.000000,32.275002,32.275002,26.093290,10852
2008-01-11,30.775000,31.750000,30.674999,31.225000,25.244400,4422
2008-01-14,31.225000,31.225000,29.674999,30.850000,24.941223,5106
2008-01-15,30.000000,32.250000,29.549999,30.674999,24.799742,5968
2008-01-16,30.000000,31.000000,29.150000,29.150000,23.566828,8470
2008-01-17,29.975000,30.625000,28.625000,30.625000,24.759321,2216
2008-01-18,30.375000,32.125000,30.000000,31.500000,25.466728,9070
2008-01-21,30.500000,30.500000,29.924999,29.950001,24.213606,3074
2008-01-22,29.000000,29.000000,29.000000,29.000000,23.445559,302
2008-01-23,29.450001,29.450001,27.549999,27.549999,22.273279,2046
2008-01-24,27.549999,27.549999,26.174999,26.174999,21.161636,1712
2008-01-25,24.950001,24.950001,24.950001,24.950001,20.171268,7066
2008-01-28,25.000000,25.000000,24.000000,24.000000,19.403221,280
2008-01-29,24.250000,24.250000,22.799999,22.799999,18.433058,3808
2008-01-30,22.500000,23.950001,21.700001,22.825001,18.453274,8096
2008-01-31,23.000000,24.250000,22.275000,24.000000,19.403221,2850
2008-02-01,24.250000,24.850000,22.850000,23.000000,18.594753,3110
2008-02-04,23.350000,24.049999,22.500000,23.400000,18.918139,3858
2008-02-05,23.000000,24.150000,23.000000,24.000000,19.403221,3610
2008-02-06,24.000000,24.950001,23.000000,24.950001,20.171268,2930
2008-02-07,25.875000,25.900000,24.025000,24.575001,19.868090,3424
2008-02-08,24.000000,25.750000,23.500000,24.225000,19.585127,4600
2008-02-11,24.950001,25.400000,23.500000,23.500000,18.998987,2764
2008-02-12,22.500000,23.475000,22.325001,22.325001,18.049040,660
2008-02-13,21.500000,21.600000,21.225000,21.500000,17.382050,2026
2008-02-14,22.450001,22.525000,21.200001,22.500000,18.190521,2992
2008-02-15,21.400000,23.500000,21.400000,23.225000,18.776661,3384
2008-02-18,24.250000,24.299999,22.500000,23.825001,19.261742,1368
2008-02-19,24.750000,25.025000,24.250000,25.025000,20.231901,4320
2008-02-20,25.299999,25.325001,24.000000,24.250000,19.605339,4374
2008-02-21,23.500000,24.950001,23.049999,24.250000,19.605339,6698
2008-02-22,25.000000,25.000000,23.500000,24.200001,19.564917,1462
2008-02-25,23.200001,24.549999,23.125000,23.674999,19.140472,1306
2008-02-26,24.500000,24.875000,23.025000,24.025000,19.423433,4828
2008-02-27,23.025000,24.975000,23.025000,23.650000,19.120258,4200
2008-02-28,22.600000,23.700001,22.600000,23.049999,18.635176,498
2008-02-29,23.100000,24.225000,23.100000,23.174999,18.736237,674
2008-03-03,22.525000,24.275000,22.525000,22.700001,18.352215,5112
2008-03-04,21.775000,23.725000,21.750000,21.850000,17.665014,6334
2008-03-05,21.750000,22.500000,21.000000,22.500000,18.190521,1518
2008-03-07,21.525000,23.500000,21.375000,21.400000,17.301205,5628
2008-03-10,19.299999,20.475000,19.275000,19.600000,15.845964,1566
2008-03-11,19.750000,20.625000,19.750000,20.125000,16.270411,694
2008-03-12,20.125000,22.150000,20.125000,20.475000,16.553373,2294
2008-03-13,22.000000,22.000000,19.000000,19.799999,16.007656,1534
2008-03-14,21.500000,21.500000,18.525000,19.350000,15.643848,1156
2008-03-17,18.450001,20.000000,17.575001,18.549999,14.997072,1298
2008-03-18,18.950001,18.950001,16.700001,16.799999,13.582255,2760
2008-03-19,15.575000,17.500000,15.500000,15.825000,12.794001,4030
2008-03-24,16.525000,17.424999,15.500000,17.424999,14.087546,6930
2008-03-25,18.000000,19.174999,18.000000,19.174999,15.502365,3258
2008-03-26,21.049999,21.049999,19.500000,19.775000,15.987448,6632
2008-03-27,20.000000,20.000000,18.250000,19.875000,16.068295,2234
2008-03-28,21.850000,21.850000,19.075001,20.250000,16.371468,2406
2008-03-31,19.299999,20.750000,19.299999,19.500000,15.765118,5124
2008-04-01,20.450001,20.475000,19.375000,20.475000,16.553373,422
2008-04-02,19.825001,20.500000,19.825001,20.500000,16.573586,138
2008-04-03,21.475000,21.475000,19.475000,19.525000,15.785330,8928
2008-04-04,18.575001,20.250000,18.575001,20.200001,16.331047,5016
2008-04-07,19.750000,20.725000,19.200001,19.250000,15.563000,166
2008-04-08,19.500000,20.225000,18.500000,20.225000,16.351255,12582
2008-04-09,19.250000,20.750000,19.250000,20.424999,16.512947,2854
2008-04-10,21.000000,21.000000,19.799999,20.000000,16.169350,210
2008-04-11,20.500000,20.500000,19.500000,19.674999,15.906597,2200
2008-04-15,19.500000,20.350000,18.799999,19.674999,15.906597,810
2008-04-16,20.250000,20.299999,19.549999,20.299999,16.411892,2020
2008-04-17,20.350000,20.350000,19.525000,19.525000,15.785330,2176
2008-04-21,20.450001,20.500000,20.125000,20.500000,16.573586,1552
2008-04-22,20.750000,21.200001,20.750000,20.775000,16.795914,2348
2008-04-23,21.250000,21.250000,20.049999,20.075001,16.229988,208
2008-04-24,20.075001,21.049999,20.075001,21.049999,17.018242,2594
2008-04-25,21.125000,21.450001,20.000000,21.150000,17.099089,724
2008-04-28,21.250000,21.250000,20.500000,20.525000,16.593796,622
2008-04-29,21.000000,21.000000,19.799999,21.000000,16.977819,42
2008-04-30,20.250000,20.500000,19.950001,20.500000,16.573586,2888
2008-05-02,21.049999,21.049999,19.575001,21.000000,16.977819,1930
2008-05-05,20.000000,21.025000,20.000000,21.000000,16.977819,1708
2008-05-06,20.625000,21.000000,20.150000,20.750000,16.775703,2366
2008-05-07,19.750000,20.750000,19.750000,20.075001,16.229988,512
2008-05-08,20.750000,20.750000,20.100000,20.100000,16.250200,138
2008-05-09,18.250000,22.000000,18.250000,20.174999,16.310831,2076
2008-05-12,18.825001,19.500000,18.750000,19.500000,15.765118,3196
2008-05-13,20.250000,20.250000,18.825001,18.900000,15.280037,8812
2008-05-14,18.075001,20.750000,18.075001,19.799999,16.007656,5106
2008-05-15,20.350000,20.350000,19.600000,20.350000,16.452314,1152
2008-05-16,19.275000,20.900000,19.275000,20.775000,16.795914,2246
2008-05-20,20.950001,20.950001,20.100000,20.100000,16.250200,978
2008-05-21,19.650000,21.500000,19.650000,20.924999,16.917181,1178
2008-05-22,20.400000,21.125000,20.375000,20.975000,16.957609,1264
2008-05-23,20.500000,20.500000,20.000000,20.000000,16.169350,496
2008-05-26,19.650000,19.650000,19.650000,19.650000,15.886388,94
2008-05-27,21.625000,21.625000,19.650000,19.750000,15.967237,1918
2008-05-28,19.825001,19.950001,19.825001,19.825001,16.027870,654
2008-05-29,19.650000,21.000000,19.650000,19.825001,16.027870,1046
2008-05-30,19.650000,20.950001,19.650000,19.825001,16.027870,1392
2008-06-02,19.650000,20.500000,19.650000,20.500000,16.573586,576
2008-06-03,19.650000,20.400000,18.450001,20.400000,16.492739,1982
2008-06-04,18.549999,20.375000,18.549999,18.750000,15.158768,972
2008-06-05,18.000000,19.250000,18.000000,18.049999,14.592838,70
2008-06-06,18.500000,19.000000,18.000000,19.000000,15.360883,1804
2008-06-09,18.000000,18.975000,17.500000,17.650000,14.269453,1058
2008-06-10,17.250000,17.650000,16.025000,16.650000,13.460983,3542
2008-06-11,16.549999,18.000000,16.549999,17.000000,13.743950,104
2008-06-12,18.250000,18.250000,17.000000,18.250000,14.754534,522
2008-06-13,17.500000,20.000000,17.500000,17.750000,14.350299,454
2008-06-16,18.000000,18.950001,18.000000,18.950001,15.320463,4
2008-06-17,18.500000,18.750000,18.500000,18.750000,15.158768,200
2008-06-18,19.150000,19.150000,19.150000,19.150000,15.482153,72
2008-06-19,19.150000,19.150000,17.600000,17.600000,14.229030,294
2008-06-20,17.450001,19.250000,17.250000,17.549999,14.188604,2250
2008-06-23,17.549999,19.000000,16.225000,17.299999,13.986486,2792
2008-06-24,18.200001,18.200001,16.000000,16.049999,12.975904,850
2008-06-25,15.800000,15.800000,15.500000,15.500000,12.531247,200
2008-06-26,17.000000,17.000000,17.000000,17.000000,13.743950,252
2008-06-27,17.125000,17.500000,15.500000,17.375000,14.047123,2736
2008-06-30,17.549999,18.000000,16.549999,16.575001,13.400351,1122
2008-07-01,15.500000,18.250000,15.500000,16.725000,13.521621,3726
2008-07-02,15.050000,17.400000,15.050000,17.100000,13.824796,864
2008-07-03,16.500000,16.950001,15.500000,15.650000,12.652517,1868
2008-07-04,15.000000,16.924999,15.000000,15.400000,12.450401,396
2008-07-07,16.475000,17.375000,15.750000,16.049999,12.975904,1932
2008-07-08,15.500000,17.424999,15.000000,17.400000,14.067336,428
2008-07-09,15.000000,17.299999,15.000000,16.975000,13.723738,804
2008-07-10,16.799999,18.500000,16.799999,17.150000,13.865219,3552
