Date,open,high,low,close,adj_close,volume
2010-11-25,33.900002,36.685001,25.620001,27.230000,20.793835,3136140
2010-11-26,26.500000,27.934999,24.200001,25.875000,19.759108,436890
2010-11-29,24.010000,25.459999,22.200001,22.615000,17.269650,146780
2010-11-30,22.010000,27.139999,20.580000,24.155001,18.445652,764890
2010-12-01,24.299999,25.879999,24.055000,24.535000,18.735836,130750
2010-12-02,24.600000,25.400000,24.200001,24.424999,18.651833,78310
2010-12-03,24.200001,24.500000,23.215000,23.350000,17.830923,33530
2010-12-06,23.500000,23.900000,22.900000,23.230000,17.739286,28310
2010-12-07,22.850000,23.495001,22.605000,22.719999,17.349831,21780
2010-12-08,22.700001,22.870001,22.000000,22.485001,17.170378,18230
2010-12-09,22.100000,22.500000,19.400000,20.709999,15.814920,13150
2010-12-10,19.700001,21.299999,19.110001,20.934999,15.986740,4390
2010-12-13,20.000000,22.000000,19.209999,21.245001,16.223467,37290
2010-12-14,21.850000,25.000000,21.250000,21.680000,16.555649,21440
2010-12-15,23.900000,23.900000,21.504999,22.115000,16.887833,8920
2010-12-16,21.700001,21.700001,21.299999,21.389999,16.334196,3470
2010-12-20,21.799999,21.799999,21.254999,21.299999,16.265467,290
2010-12-21,21.700001,22.500000,21.219999,22.209999,16.960377,14930
2010-12-22,22.209999,26.500000,22.059999,25.500000,19.472742,257630
2010-12-23,23.000000,27.485001,23.000000,24.730000,18.884743,819660
2010-12-24,23.400000,29.680000,22.500000,29.680000,22.664742,3641520
2010-12-27,31.000000,35.590000,30.299999,31.264999,23.875109,5944720
2010-12-28,31.500000,32.389999,29.219999,30.959999,23.642199,6132020
2010-12-29,30.870001,34.060001,30.750000,34.060001,26.009478,4019630
2010-12-30,36.599998,36.599998,32.884998,33.685001,25.723112,5286140
2010-12-31,33.799999,35.189999,33.125000,33.945000,25.921658,1857790
2011-01-03,34.200001,34.799999,33.509998,34.145000,26.074381,1214440
2011-01-04,33.590000,34.485001,33.419998,33.625000,25.677292,384110
2011-01-05,33.400002,35.884998,33.139999,34.825001,26.593660,1887320
2011-01-06,35.174999,35.770000,34.330002,34.939999,26.681473,636000
2011-01-07,35.099998,35.099998,31.870001,32.259998,24.634926,394880
2011-01-10,33.349998,33.500000,29.330000,29.855000,22.798380,287580
2011-01-11,29.900000,31.590000,29.065001,29.600000,22.603655,466170
2011-01-12,30.200001,30.639999,29.040001,29.705000,22.683836,333800
2011-01-13,29.900000,30.700001,29.299999,29.865000,22.806017,512540
2011-01-14,29.320000,30.200001,27.299999,27.895000,21.301655,69900
2011-01-17,28.290001,30.680000,26.799999,29.295000,22.370743,872290
2011-01-18,29.299999,30.400000,28.400000,28.785000,21.981287,178220
2011-01-19,29.340000,30.174999,28.555000,28.834999,22.019472,189710
2011-01-20,28.985001,29.600000,28.100000,28.495001,21.759836,174110
2011-01-21,28.150000,30.290001,28.150000,28.965000,22.118746,386030
2011-01-24,29.549999,29.600000,28.690001,28.870001,22.046200,65820
2011-01-25,29.000000,30.200001,28.719999,29.100000,22.221834,250230
2011-01-27,29.205000,29.500000,28.135000,28.480000,21.748381,45060
2011-01-28,28.055000,28.695000,25.635000,25.834999,19.728559,95970
2011-01-31,23.254999,25.700001,23.254999,24.299999,18.556377,145860
2011-02-01,24.990000,26.245001,23.600000,25.520000,19.488016,398810
2011-02-02,26.260000,26.590000,24.209999,24.959999,19.060377,109290
2011-02-03,24.035000,25.600000,23.600000,24.834999,18.964924,140200
2011-02-04,24.834999,25.495001,24.004999,24.094999,18.399832,52770
2011-02-07,24.205000,24.594999,23.410000,24.250000,18.518198,36060
2011-02-08,24.105000,24.545000,23.014999,23.344999,17.827103,25350
2011-02-09,22.705000,24.000000,21.900000,22.650000,17.296379,46700
2011-02-10,22.100000,22.700001,21.600000,22.070000,16.853468,15120
2011-02-11,22.100000,22.900000,20.740000,21.780001,16.632013,17410
2011-02-14,22.280001,23.500000,22.150000,22.785000,17.399469,43050
2011-02-15,22.200001,23.110001,22.004999,22.230000,16.975649,12030
2011-02-16,22.105000,24.395000,22.105000,23.795000,18.170742,189880
2011-02-17,23.900000,24.680000,23.500000,23.735001,18.124922,140050
2011-02-18,24.100000,24.150000,22.000000,22.205000,16.956560,96060
2011-02-21,22.750000,23.500000,22.105000,22.379999,17.090197,20640
2011-02-22,22.150000,22.820000,22.000000,22.660000,17.304012,50620
2011-02-23,22.520000,24.200001,22.520000,23.940001,18.281471,105930
2011-02-24,23.400000,23.900000,23.010000,23.340000,17.823288,65220
2011-02-25,22.900000,23.299999,22.340000,22.565001,17.231468,15880
2011-02-28,22.990000,24.000000,22.990000,23.525000,17.964560,75780
2011-03-01,23.200001,24.299999,23.200001,23.680000,18.082924,47750
2011-03-03,23.840000,24.205000,23.309999,24.184999,18.468557,25350
2011-03-04,23.400000,26.605000,23.150000,26.605000,20.316561,115550
2011-03-07,26.600000,26.600000,25.510000,25.770000,19.678925,33360
2011-03-08,24.500000,30.924999,24.500000,30.004999,22.912928,2228680
2011-03-09,30.000000,31.500000,29.299999,30.129999,23.008381,1268470
2011-03-10,30.000000,31.200001,29.799999,30.165001,23.035112,288760
2011-03-11,30.000000,31.250000,29.299999,29.870001,22.809839,462620
2011-03-14,30.000000,30.940001,29.320000,29.625000,22.622744,278820
2011-03-15,26.100000,29.100000,26.100000,27.745001,21.187109,40090
2011-03-16,28.799999,29.600000,28.250000,28.395000,21.683472,105800
2011-03-17,29.799999,31.299999,27.750000,28.165001,21.507833,61400
2011-03-18,28.105000,28.740000,26.254999,26.930000,20.564743,28050
2011-03-21,27.450001,27.584999,25.600000,25.985001,19.843103,13710
2011-03-22,26.000000,26.700001,25.420000,25.780001,19.686562,20670
2011-03-23,25.299999,27.299999,24.250000,25.955000,19.820198,93620
2011-03-24,26.385000,26.900000,25.825001,26.480000,20.221106,47550
2011-03-25,26.405001,28.600000,26.405001,27.320000,20.862562,208410
2011-03-28,27.980000,27.980000,27.000000,27.225000,20.790014,15980
2011-03-29,26.525000,26.990000,25.799999,26.160000,19.976744,85820
2011-03-30,26.900000,26.900000,25.764999,26.084999,19.919470,10250
2011-03-31,25.799999,27.490000,25.799999,26.309999,20.091288,20680
2011-04-01,26.254999,28.400000,26.200001,26.680000,20.373833,108990
2011-04-04,26.510000,28.049999,26.510000,27.400000,20.923651,41200
2011-04-05,27.795000,28.600000,27.010000,27.879999,21.290195,48370
2011-04-06,27.305000,28.000000,27.200001,27.340000,20.877836,30290
2011-04-07,27.690001,27.690001,27.100000,27.450001,20.961836,12190
2011-04-08,27.600000,27.600000,26.299999,26.815001,20.476927,70770
2011-04-11,26.520000,27.000000,26.110001,26.344999,20.118015,9260
2011-04-13,26.600000,27.219999,26.100000,26.385000,20.148561,112180
2011-04-15,26.790001,27.200001,26.100000,26.400000,20.160015,11490
2011-04-18,25.299999,26.660000,25.299999,25.980000,19.839289,7630
2011-04-19,25.650000,26.389999,25.610001,26.010000,19.862198,6490
2011-04-20,26.014999,27.590000,26.014999,26.440001,20.190561,57720
2011-04-21,26.650000,26.799999,25.705000,26.100000,19.930925,12120
2011-04-25,26.299999,26.500000,25.510000,25.670000,19.602564,12300
2011-04-26,25.150000,26.365000,25.100000,25.155001,19.209290,39690
2011-04-27,25.680000,26.000000,24.400000,24.605000,18.789288,24760
2011-04-28,24.799999,24.799999,24.510000,24.514999,18.720558,3400
2011-04-29,24.100000,24.975000,23.549999,23.750000,18.136377,6260
2011-05-02,24.000000,24.000000,23.450001,23.450001,17.907288,2220
2011-05-03,22.500000,23.879999,22.305000,22.610001,17.265833,10830
2011-05-04,22.200001,22.790001,20.600000,21.635000,16.521284,24070
2011-05-05,21.900000,22.715000,20.400000,21.205000,16.192923,78140
2011-05-06,21.500000,21.900000,20.930000,21.440001,16.372375,14940
2011-05-09,21.440001,21.500000,20.920000,21.500000,16.418196,5200
2011-05-10,21.000000,22.200001,21.000000,21.770000,16.624378,99090
2011-05-11,22.049999,22.500000,21.639999,22.180000,16.937468,12950
2011-05-12,21.805000,22.590000,21.805000,22.094999,16.872559,11070
2011-05-13,22.500000,23.770000,21.600000,22.209999,16.960377,43170
2011-05-16,23.000000,23.000000,21.275000,21.780001,16.632013,8070
2011-05-17,21.700001,22.025000,20.900000,21.025000,16.055468,4210
2011-05-18,20.709999,21.389999,20.700001,20.879999,15.944737,2590
2011-05-19,20.719999,20.825001,20.719999,20.825001,15.902739,750
2011-05-20,21.450001,21.900000,20.415001,20.950001,15.998195,24480
2011-05-23,20.620001,20.715000,19.600000,19.985001,15.261287,11490
2011-05-24,20.480000,20.480000,19.025000,19.674999,15.024558,9990
2011-05-25,20.180000,20.400000,19.410000,19.625000,14.986376,3830
2011-05-26,18.730000,19.900000,18.730000,19.405001,14.818374,5470
2011-05-27,19.799999,19.799999,19.459999,19.620001,14.982558,7590
2011-05-30,20.000000,20.000000,19.405001,19.405001,14.818374,3110
2011-05-31,19.420000,20.080000,19.405001,19.790001,15.112377,13470
2011-06-01,19.820000,20.270000,19.500000,19.535000,14.917645,11600
2011-06-02,18.700001,19.900000,18.700001,19.495001,14.887104,9460
2011-06-03,19.799999,19.799999,19.110001,19.305000,14.742012,24170
2011-06-06,19.010000,19.395000,18.850000,18.975000,14.490010,5950
2011-06-07,19.000000,19.299999,19.000000,19.165001,14.635102,1720
2011-06-08,19.000000,19.215000,18.719999,18.975000,14.490010,3580
2011-06-09,18.799999,19.500000,18.799999,19.110001,14.593102,6750
2011-06-10,19.010000,19.235001,18.600000,18.719999,14.295283,4380
2011-06-13,20.299999,20.299999,18.549999,18.955000,14.474738,6060
2011-06-14,19.000000,22.750000,18.850000,22.549999,17.220013,1468330
2011-06-15,23.004999,24.900000,19.575001,20.230000,15.448376,8598300
2011-06-16,20.299999,21.975000,20.285000,20.655001,15.772922,3483660
2011-06-17,20.760000,21.549999,20.205000,20.405001,15.582014,826480
2011-06-20,20.594999,20.879999,18.500000,18.895000,14.428920,225730
2011-06-21,19.334999,20.035000,18.209999,18.545000,14.161649,543670
2011-06-22,18.530001,19.445000,17.520000,17.730000,13.539283,313360
2011-06-23,17.735001,18.000000,16.605000,16.959999,12.951283,302090
2011-06-24,17.000000,17.684999,17.000000,17.080000,13.042919,299620
2011-06-27,17.084999,17.549999,16.299999,16.645000,12.710737,248120
2011-06-28,16.834999,17.280001,16.504999,16.605000,12.680191,175950
2011-06-29,16.799999,17.150000,16.570000,16.730000,12.775645,107840
2011-06-30,16.980000,17.400000,16.674999,16.825001,12.848193,162190
2011-07-01,17.070000,19.540001,16.809999,18.764999,14.329646,4638040
2011-07-04,19.000000,19.700001,18.799999,19.290001,14.730557,1787380
2011-07-05,19.430000,19.500000,18.514999,18.834999,14.383101,429340
2011-07-06,18.985001,19.264999,18.750000,18.870001,14.409828,308920
2011-07-07,19.025000,19.270000,18.719999,18.844999,14.390738,143580
2011-07-08,18.985001,18.985001,18.215000,18.264999,13.947828,113060
2011-07-11,18.275000,18.549999,17.910000,17.969999,13.722555,78020
2011-07-12,17.799999,18.000000,17.320000,17.530001,13.386558,57250
2011-07-13,17.400000,18.275000,17.375000,17.594999,13.436192,107810
2011-07-14,17.695000,18.500000,17.510000,17.860001,13.638556,153650
2011-07-15,17.705000,18.170000,17.400000,17.605000,13.443827,50660
2011-07-18,17.855000,18.480000,17.455000,17.915001,13.680557,158390
2011-07-19,18.070000,18.400000,17.545000,17.820000,13.608009,59640
2011-07-20,17.825001,20.580000,17.825001,18.795000,14.352556,3058630
2011-07-21,18.875000,19.250000,18.040001,18.285000,13.963101,391440
2011-07-22,18.424999,19.594999,18.424999,18.855000,14.398376,596620
2011-07-25,18.780001,19.750000,18.780001,19.410000,14.822194,580720
2011-07-26,18.754999,19.600000,18.754999,19.049999,14.547285,179220
2011-07-27,19.000000,19.290001,18.695000,18.820000,14.371647,74280
2011-07-28,18.700001,19.360001,18.400000,18.575001,14.184556,230910
2011-07-29,18.400000,18.700001,17.650000,17.860001,13.638556,99690
2011-08-01,18.075001,18.200001,17.549999,17.674999,13.497283,62310
2011-08-02,17.525000,18.490000,16.809999,17.010000,12.989466,64150
2011-08-03,16.549999,17.299999,16.510000,17.090000,13.050555,79010
2011-08-04,17.170000,19.379999,17.170000,17.709999,13.524009,1090960
2011-08-05,17.125000,17.430000,16.219999,16.665001,12.726011,134080
2011-08-08,16.040001,16.400000,15.520000,15.815000,12.076919,169060
2011-08-09,13.100000,16.400000,13.100000,14.840000,11.332371,235050
2011-08-10,15.240000,16.340000,15.240000,15.645000,11.947101,137330
2011-08-11,15.230000,16.200001,15.210000,15.520000,11.851645,120060
2011-08-12,16.000000,16.745001,15.725000,16.035000,12.244919,534670
2011-08-16,16.135000,16.299999,15.100000,15.360000,11.729464,71840
2011-08-17,15.550000,15.600000,14.530000,14.725000,11.244554,63430
2011-08-18,14.715000,15.170000,13.615000,13.910000,10.622190,134820
2011-08-19,13.675000,13.675000,12.500000,12.970000,9.904371,93250
2011-08-22,13.100000,13.700000,12.900000,13.175000,10.060916,67950
2011-08-23,13.150000,13.750000,13.150000,13.640000,10.416008,96950
2011-08-24,13.675000,14.375000,13.510000,13.775000,10.519098,133660
2011-08-25,13.700000,13.970000,13.215000,13.335000,10.183099,22410
2011-08-26,13.120000,13.750000,12.710000,12.775000,9.755462,73800
2011-08-29,12.985000,13.475000,12.985000,13.420000,10.248007,104810
2011-08-30,13.520000,14.290000,13.520000,13.730000,10.484735,74370
2011-09-02,13.600000,13.995000,13.110000,13.465000,10.282372,35910
2011-09-05,13.300000,14.000000,13.125000,13.395000,10.228918,132610
2011-09-06,13.495000,13.745000,13.300000,13.420000,10.248007,61830
2011-09-07,13.500000,14.400000,13.370000,13.835000,10.564917,277330
2011-09-08,13.675000,14.300000,13.655000,13.790000,10.530555,105410
2011-09-09,13.880000,14.100000,13.420000,13.460000,10.278553,55400
2011-09-12,13.130000,13.300000,13.110000,13.160000,10.049462,42520
2011-09-13,13.285000,13.780000,13.050000,13.250000,10.118190,59880
2011-09-14,13.340000,13.400000,13.100000,13.180000,10.064735,20550
2011-09-15,13.575000,13.600000,13.115000,13.245000,10.114372,67020
2011-09-16,13.400000,14.240000,13.210000,13.405000,10.236553,399750
2011-09-19,13.400000,13.925000,13.335000,13.445000,10.267099,93500
2011-09-20,13.590000,13.830000,13.425000,13.590000,10.377827,74270
2011-09-21,13.600000,14.415000,13.520000,13.705000,10.465645,336840
2011-09-22,13.500000,14.135000,12.920000,13.115000,10.394315,218330
2011-09-23,13.000000,13.125000,12.455000,12.650000,10.025779,46170
2011-09-26,12.700000,12.830000,11.520000,11.995000,9.506657,46060
2011-09-27,12.300000,12.485000,12.020000,12.235000,9.696870,33890
2011-09-28,12.400000,12.590000,11.805000,12.060000,9.558174,34690
2011-09-29,12.400000,13.000000,11.840000,11.920000,9.447215,44460
2011-09-30,11.900000,12.370000,11.535000,11.745000,9.308519,129300
2011-10-03,11.600000,11.755000,11.150000,11.365000,9.007349,129400
2011-10-04,11.300000,11.590000,10.530000,10.740000,8.512005,28980
2011-10-05,10.600000,10.975000,10.415000,10.615000,8.412936,90230
2011-10-07,11.095000,11.095000,10.455000,10.645000,8.436713,47570
2011-10-10,10.500000,10.940000,10.295000,10.385000,8.230649,145430
2011-10-11,10.410000,10.860000,10.330000,10.495000,8.317829,89690
2011-10-12,10.500000,10.780000,10.400000,10.625000,8.420862,67570
2011-10-13,10.650000,10.900000,10.550000,10.610000,8.408972,74800
2011-10-14,10.700000,10.700000,10.405000,10.430000,8.266315,21690
2011-10-17,10.420000,10.770000,10.400000,10.420000,8.258389,36090
2011-10-18,10.380000,10.380000,9.000000,9.055000,7.176556,321070
2011-10-19,9.250000,9.730000,9.200000,9.565000,7.580757,140220
2011-10-20,9.235000,9.680000,9.235000,9.585000,7.596608,49270
2011-10-21,9.600000,11.395000,9.600000,10.905000,8.642776,1630090
2011-10-24,11.500000,11.500000,10.740000,10.850000,8.599185,174420
2011-10-25,10.770000,10.855000,10.000000,10.180000,8.068177,83360
2011-10-28,10.600000,11.300000,10.540000,10.995000,8.714106,194730
2011-10-31,11.100000,11.270000,10.660000,10.740000,8.512005,61960
2011-11-01,10.620000,10.780000,10.300000,10.370000,8.218759,39220
2011-11-02,10.200000,11.000000,10.200000,10.720000,8.496154,63690
2011-11-03,10.610000,10.690000,10.455000,10.580000,8.385198,38900
2011-11-04,10.600000,10.810000,10.500000,10.685000,8.468415,80310
2011-11-08,10.600000,11.660000,10.580000,10.795000,8.555595,144100
2011-11-09,10.890000,10.950000,10.200000,10.525000,8.341606,70850
2011-11-11,10.400000,10.550000,10.110000,10.240000,8.115729,18680
2011-11-14,10.255000,10.595000,10.110000,10.240000,8.115729,18950
2011-11-15,10.100000,10.250000,9.720000,10.105000,8.008735,22160
2011-11-16,9.950000,10.200000,9.600000,9.610000,7.616421,23240
2011-11-17,8.600000,10.400000,8.600000,9.745000,7.723417,16920
2011-11-18,9.500000,9.950000,9.160000,9.235000,7.319214,32040
2011-11-21,9.350000,9.970000,8.440000,8.620000,6.831795,76420
2011-11-22,8.795000,8.985000,8.520000,8.630000,6.839721,55290
2011-11-23,8.400000,8.895000,8.200000,8.340000,6.609880,12440
2011-11-24,9.000000,9.000000,8.200000,8.635000,6.843684,19060
2011-11-25,8.995000,9.100000,8.230000,8.635000,6.843684,31390
2011-11-28,8.800000,9.330000,8.800000,9.145000,7.247885,34730
2011-11-29,9.000000,9.245000,8.615000,8.815000,6.986343,20490
2011-11-30,8.790000,8.790000,8.705000,8.710000,6.903124,1820
2011-12-01,9.200000,9.200000,8.810000,8.860000,7.022007,6050
2011-12-02,8.700000,9.495000,8.700000,9.015000,7.144854,41000
2011-12-05,8.900000,9.380000,8.850000,8.950000,7.093337,9230
2011-12-07,8.920000,9.700000,8.650000,9.000000,7.132966,41470
2011-12-08,8.930000,8.930000,8.320000,8.470000,6.712913,47640
2011-12-09,8.325000,8.445000,8.200000,8.210000,6.506849,9730
2011-12-12,8.450000,8.495000,8.070000,8.125000,6.439483,35570
2011-12-13,8.000000,8.100000,7.700000,7.910000,6.269084,6800
2011-12-14,7.700000,7.980000,7.600000,7.715000,6.114536,7220
2011-12-15,7.680000,7.965000,7.420000,7.650000,6.063020,11830
2011-12-16,7.750000,7.750000,7.100000,7.340000,5.817329,27930
2011-12-19,7.205000,7.300000,6.905000,7.180000,5.690521,5430
2011-12-20,7.000000,7.480000,6.950000,7.180000,5.690521,8480
2011-12-21,7.695000,7.695000,7.130000,7.365000,5.837143,28190
2011-12-22,7.200000,7.700000,7.200000,7.560000,5.991691,7480
