Date,open,high,low,close,adj_close,volume
2002-07-01,28.000000,30.400000,28.000000,29.600000,19.697409,829249
2002-07-02,29.150000,30.799999,29.150000,29.850000,19.863773,408989
2002-07-03,30.000000,30.250000,28.549999,28.850000,19.198317,206421
2002-07-04,29.350000,31.500000,29.049999,29.600000,19.697409,489780
2002-07-05,30.400000,30.400000,29.000000,29.150000,19.397951,150741
2002-07-08,29.500000,32.099998,29.150000,30.799999,20.495951,628556
2002-07-09,30.500000,31.650000,29.450001,29.600000,19.697409,323894
2002-07-10,29.850000,29.850000,28.850000,29.100000,19.364681,103049
2002-07-11,29.750000,29.750000,27.850000,28.150000,18.732498,109182
2002-07-12,28.400000,28.900000,27.850000,28.049999,18.665955,69435
2002-07-15,28.400000,28.400000,26.450001,27.000000,17.967230,84239
2002-07-16,26.850000,28.500000,26.299999,26.500000,17.634504,86318
2002-07-17,26.600000,26.900000,25.000000,25.650000,17.068867,106701
2002-07-18,26.950001,27.450001,25.750000,27.250000,18.133593,128095
2002-07-19,27.500000,29.100000,26.799999,28.100000,18.699228,395089
2002-07-22,26.900000,27.150000,25.549999,25.850000,17.201962,154569
2002-07-23,25.799999,26.350000,24.900000,25.200001,16.769413,167832
2002-07-24,25.350000,25.950001,24.299999,24.450001,16.270325,95827
2002-07-25,21.000000,25.650000,21.000000,24.000000,15.970870,81113
2002-07-26,24.150000,24.150000,22.100000,22.500000,14.972688,93313
2002-07-29,22.100000,22.500000,19.299999,20.500000,13.641787,226867
2002-07-30,22.000000,22.000000,19.150000,19.600000,13.042876,114607
2002-07-31,19.400000,21.400000,18.100000,20.750000,13.808148,204640
2002-08-01,21.450001,22.000000,20.250000,21.000000,13.974511,109334
2002-08-02,20.500000,20.850000,19.950001,20.500000,13.641787,54451
2002-08-05,21.250000,21.250000,20.500000,20.950001,13.941241,59104
2002-08-06,21.000000,21.000000,20.299999,20.799999,13.841421,88899
2002-08-07,21.200001,21.400000,20.799999,20.900000,13.907965,105309
2002-08-08,22.000000,22.000000,20.299999,20.500000,13.641787,59252
2002-08-09,20.100000,20.500000,18.700001,19.049999,12.676878,183303
2002-08-12,19.500000,19.799999,19.049999,19.700001,13.109424,43616
2002-08-13,19.900000,20.299999,19.600000,20.049999,13.342333,27910
2002-08-14,19.900000,20.000000,19.600000,19.799999,13.175966,27195
2002-08-15,null,null,null,null,null,null
2002-08-16,20.200001,20.250000,19.850000,19.900000,13.242510,34903
2002-08-19,18.250000,20.200001,18.250000,19.750000,13.142695,32907
2002-08-20,19.549999,19.900000,19.350000,19.500000,12.976335,55143
2002-08-21,19.549999,19.799999,19.200001,19.299999,12.843241,53023
2002-08-22,19.650000,19.650000,19.250000,19.350000,12.876516,16542
2002-08-23,19.450001,19.500000,18.850000,18.900000,12.577061,57287
2002-08-26,19.000000,19.049999,18.850000,18.950001,12.610333,28868
2002-08-27,19.000000,19.000000,18.100000,18.400000,12.244334,49747
2002-08-28,18.200001,18.600000,18.000000,18.000000,11.978153,46796
2002-08-29,17.950001,18.500000,17.900000,18.000000,11.978153,78523
2002-08-30,17.799999,18.350000,17.750000,17.900000,11.911607,35790
2002-09-02,18.500000,18.500000,17.900000,18.049999,12.011427,65493
2002-09-03,18.100000,18.150000,17.500000,17.650000,11.745245,37028
2002-09-04,17.750000,18.000000,17.549999,17.950001,11.944879,21588
2002-09-05,18.000000,18.299999,17.600000,17.799999,11.845062,25322
2002-09-06,17.799999,17.900000,17.500000,17.650000,11.745245,29324
2002-09-09,17.700001,17.700001,16.750000,17.100000,11.379246,67884
2002-09-10,null,null,null,null,null,null
2002-09-11,17.100000,17.900000,17.100000,17.450001,11.612155,25072
2002-09-12,17.600000,17.750000,17.000000,17.250000,11.479061,103718
2002-09-13,17.150000,17.600000,17.049999,17.150000,11.412519,30741
2002-09-16,17.150000,17.400000,16.950001,17.049999,11.345972,37971
2002-09-17,16.799999,17.250000,16.299999,16.500000,10.979973,74183
2002-09-18,16.500000,16.650000,16.350000,16.400000,10.913427,46985
2002-09-19,16.500000,16.549999,16.049999,16.150000,10.747065,20390
2002-09-20,16.400000,16.500000,16.100000,16.350000,10.880154,21612
2002-09-23,16.299999,16.500000,16.000000,16.299999,10.846881,11040
2002-09-24,15.000000,16.400000,15.000000,16.150000,10.747065,9436
2002-09-25,16.200001,16.200001,15.400000,15.500000,10.314521,60323
2002-09-26,15.500000,15.750000,15.450000,15.500000,10.314521,34050
2002-09-27,15.450000,15.750000,15.300000,15.350000,10.214704,57000
2002-09-30,15.500000,15.500000,15.050000,15.100000,10.048340,58634
2002-10-01,15.000000,15.350000,14.900000,15.050000,10.015067,28826
2002-10-02,null,null,null,null,null,null
2002-10-03,15.500000,15.600000,15.200000,15.400000,10.247975,19937
2002-10-04,15.400000,15.450000,15.250000,15.300000,10.181431,13948
2002-10-07,15.700000,17.950001,15.350000,17.700001,11.778517,150132
2002-10-08,15.900000,18.000000,15.900000,17.150000,11.412519,61750
2002-10-09,17.500000,17.700001,16.900000,17.000000,11.312700,35922
2002-10-10,16.900000,16.950001,16.150000,16.400000,10.913427,24312
2002-10-11,16.250000,16.850000,16.200001,16.400000,10.913427,12251
2002-10-14,16.500000,16.900000,16.350000,16.500000,10.979973,21918
2002-10-15,null,null,null,null,null,null
2002-10-16,16.000000,16.500000,15.800000,15.850000,10.547428,30132
2002-10-17,16.500000,16.500000,15.700000,16.049999,10.680519,21440
2002-10-18,16.000000,16.299999,16.000000,16.049999,10.680519,23735
2002-10-21,16.500000,16.500000,15.650000,15.750000,10.480885,35686
2002-10-22,15.650000,16.000000,15.650000,15.700000,10.447611,13877
2002-10-23,16.799999,17.000000,15.500000,15.700000,10.447611,10047
2002-10-24,15.550000,15.800000,15.050000,15.150000,10.081613,39861
2002-10-25,15.500000,15.650000,15.300000,15.450000,10.281247,14404
2002-10-28,15.500000,15.900000,15.300000,15.500000,10.314521,25239
2002-10-29,15.500000,15.800000,15.400000,15.500000,10.314521,6080
2002-10-30,15.950000,16.000000,15.600000,15.650000,10.414338,14001
2002-10-31,15.700000,15.700000,15.350000,15.500000,10.314521,14123
2002-11-01,15.600000,15.900000,15.600000,15.700000,10.447611,5770
2002-11-04,16.000000,16.450001,15.800000,16.200001,10.780338,7051
2002-11-05,15.650000,16.400000,15.350000,16.100000,10.713792,3769
2002-11-06,null,null,null,null,null,null
2002-11-07,15.900000,16.250000,15.600000,15.700000,10.447611,9079
2002-11-08,15.600000,16.000000,15.500000,15.850000,10.547428,11285
2002-11-11,15.900000,16.100000,15.500000,15.850000,10.547428,16415
2002-11-12,15.600000,15.800000,15.600000,15.800000,10.514156,6603
2002-11-13,15.700000,16.200001,15.650000,16.000000,10.647246,19520
2002-11-14,15.900000,16.299999,15.900000,16.000000,10.647246,17276
2002-11-15,16.200001,16.299999,16.049999,16.200001,10.780338,8150
2002-11-18,16.100000,16.450001,16.000000,16.100000,10.713792,13250
2002-11-19,null,null,null,null,null,null
2002-11-20,16.049999,17.000000,16.049999,16.850000,11.212881,31503
2002-11-21,17.450001,17.600000,16.799999,17.150000,11.412519,39257
2002-11-22,17.400000,17.500000,16.900000,17.200001,11.445790,32729
