Date,open,high,low,close,adj_close,volume
2005-09-26,3.000000,3.000000,3.000000,3.000000,3.000000,99
2005-09-27,3.150000,3.150000,3.150000,3.150000,3.150000,200
2005-09-28,3.350000,3.350000,3.350000,3.350000,3.350000,1
2005-09-29,3.550000,3.550000,3.550000,3.550000,3.550000,2500
2005-09-30,3.750000,3.750000,3.750000,3.750000,3.750000,1
2005-10-03,null,null,null,null,null,null
2005-10-04,3.950000,3.950000,3.950000,3.950000,3.950000,10
2005-10-05,4.150000,4.150000,4.150000,4.150000,4.150000,10
2005-10-06,4.400000,4.400000,4.400000,4.400000,4.400000,60
2005-10-07,4.650000,4.650000,4.650000,4.650000,4.650000,200
2005-10-10,null,null,null,null,null,null
2005-10-11,4.900000,4.900000,4.900000,4.900000,4.900000,50
2005-10-13,5.150000,5.150000,5.150000,5.150000,5.150000,100
2005-10-14,null,null,null,null,null,null
2005-10-17,5.450000,5.450000,5.450000,5.450000,5.450000,99
2005-10-18,5.750000,5.750000,5.750000,5.750000,5.750000,100
2005-10-19,6.050000,6.050000,6.050000,6.050000,6.050000,500
2005-10-20,6.350000,6.350000,6.350000,6.350000,6.350000,1000
2005-10-21,6.700000,6.700000,6.700000,6.700000,6.700000,200
2005-10-24,7.050000,7.050000,7.050000,7.050000,7.050000,100
2005-10-25,7.400000,7.400000,7.400000,7.400000,7.400000,25
2005-10-26,7.800000,7.800000,7.800000,7.800000,7.800000,600
2005-10-27,8.200000,8.200000,8.200000,8.200000,8.200000,1900
2005-10-28,8.650000,8.650000,8.650000,8.650000,8.650000,300
2005-10-31,9.100000,9.100000,9.100000,9.100000,9.100000,3600
2005-11-02,10.050000,10.050000,10.050000,10.050000,10.050000,1500
2005-11-04,null,null,null,null,null,null
2005-11-07,10.550000,10.550000,10.550000,10.550000,10.550000,100
2005-11-08,11.100000,11.100000,11.100000,11.100000,11.100000,400
2005-11-09,11.700000,11.700000,11.700000,11.700000,11.700000,9100
2005-11-10,12.000000,12.300000,12.000000,12.300000,12.300000,1400
2005-11-11,12.950000,12.950000,12.950000,12.950000,12.950000,1500
2005-11-14,13.600000,13.600000,13.600000,13.600000,13.600000,1600
2005-11-16,14.300000,14.300000,12.950000,14.200000,14.200000,35900
2005-11-17,14.900000,14.950000,14.000000,14.750000,14.750000,21100
2005-11-18,15.350000,15.500000,15.000000,15.350000,15.350000,23800
2005-11-21,16.000000,16.150000,15.350000,16.000000,16.000000,20400
2005-11-22,16.600000,16.799999,16.000000,16.799999,16.799999,21900
2005-11-23,17.000000,17.000000,16.000000,16.000000,16.000000,7800
2005-11-24,16.000000,16.000000,15.200000,15.200000,15.200000,8800
2005-11-25,16.000000,16.000000,14.450000,14.450000,14.450000,2300
2005-11-28,13.100000,13.600000,13.100000,13.100000,13.100000,5700
2005-11-29,12.450000,12.450000,12.450000,12.450000,12.450000,8300
2005-11-30,11.850000,11.900000,11.850000,11.850000,11.850000,5300
