Date,open,high,low,close,adj_close,volume
2008-07-14,210.050003,234.800003,176.649994,199.050003,199.050003,12094700
2008-07-15,188.699997,199.399994,182.149994,192.550003,192.550003,7592684
2008-07-16,195.000000,202.500000,182.250000,193.300003,193.300003,3040895
2008-07-17,196.500000,198.750000,188.100006,194.149994,194.149994,1560304
2008-07-18,194.000000,196.600006,189.050003,194.100006,194.100006,601076
2008-07-21,193.800003,194.000000,187.149994,190.699997,190.699997,260813
2008-07-22,188.699997,193.000000,184.000000,187.949997,187.949997,177067
2008-07-23,189.800003,216.899994,189.800003,197.699997,197.699997,1808804
2008-07-24,197.500000,206.899994,190.500000,192.899994,192.899994,592285
2008-07-25,192.000000,192.000000,184.500000,185.899994,185.899994,165964
2008-07-28,186.000000,192.800003,185.000000,186.949997,186.949997,165040
2008-07-29,185.000000,186.000000,172.000000,175.399994,175.399994,162503
2008-07-30,177.500000,183.000000,172.100006,174.500000,174.500000,142931
2008-07-31,175.000000,178.699997,169.050003,170.449997,170.449997,128636
2008-08-01,173.000000,176.000000,166.500000,170.649994,170.649994,122156
2008-08-04,173.000000,174.899994,168.000000,171.649994,171.649994,85065
2008-08-05,171.000000,179.699997,169.949997,175.449997,175.449997,121855
2008-08-06,180.000000,180.000000,171.149994,172.399994,172.399994,82084
2008-08-07,170.250000,176.899994,170.250000,172.699997,172.699997,80104
2008-08-08,172.000000,174.149994,170.000000,170.699997,170.699997,41549
2008-08-11,169.000000,174.699997,169.000000,170.949997,170.949997,30739
2008-08-12,169.500000,172.500000,168.550003,169.350006,169.350006,30562
2008-08-13,172.000000,172.000000,166.100006,166.750000,166.750000,26487
2008-08-14,165.000000,169.000000,160.250000,161.800003,161.800003,31577
2008-08-18,158.300003,165.699997,158.300003,159.949997,159.949997,58769
2008-08-19,158.000000,159.000000,156.000000,156.399994,156.399994,17650
2008-08-20,160.000000,160.000000,156.149994,157.850006,157.850006,27679
2008-08-21,156.850006,157.500000,150.600006,151.399994,151.399994,17792
2008-08-22,155.000000,155.000000,146.000000,147.300003,147.300003,26042
2008-08-25,150.000000,151.949997,147.500000,148.399994,148.399994,28742
2008-08-26,145.100006,158.949997,145.000000,153.149994,153.149994,35786
2008-08-27,156.899994,175.500000,155.000000,170.050003,170.050003,1180464
2008-08-28,171.000000,174.899994,166.550003,173.050003,173.050003,873225
2008-08-29,179.899994,180.000000,167.500000,175.949997,175.949997,892907
2008-09-01,173.000000,194.000000,172.000000,189.399994,189.399994,486707
2008-09-02,189.000000,204.899994,189.000000,196.899994,196.899994,696666
2008-09-04,197.199997,217.800003,193.000000,211.250000,211.250000,1149452
2008-09-05,218.000000,219.000000,205.050003,209.649994,209.649994,1016545
2008-09-08,225.000000,225.000000,212.000000,213.850006,213.850006,310445
2008-09-09,218.500000,218.500000,208.000000,211.399994,211.399994,162307
2008-09-10,208.000000,209.750000,202.550003,205.550003,205.550003,174873
